X,Y,device_id,Desc_,UpdateDate,UpdateTime,UTCoffset,linear_reference,Route,ImageName,ImageURL,VideoURL,ORG,latitude,longitude,Type,FID,REGION,RECORDED,COMMON_ID,FUNCTION
-10695431.9600797,5233486.59297886,59558403,RWIS - US 20 MM 18 @ Moville,20260531,185928,-500,17.1006905040014,US 20,R41: US 20 West View Close,https://atmsqf.iowadot.gov/snapshots/public/RWIS/RWIS_41-04.jpg,,IADOT,42.4822,-96.0787,RWIS,510483,RWIS Cameras,E,RWIS_41,RWIS
-10179414.9132871,5168487.13790966,59558407,D6 - US 151 @ MM 43.5 near Springville W ICWS (03),20260531,185928,-500,48.850162567812,US 151,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/Rural/D6TV03.jpg,,IADOT,42.0501,-91.44324,Iowa DOT,510484,Other,E,D6TV03,ICWS
-10415065.1395966,5162212.78731383,59558408,AM - US 30 @ MM 151.1 (E of I-35),20260531,185928,-500,151.102592162466,US 30,AM - US 30 @ MM 151.1 (E of I-35),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/amtv19hd.jpeg,https://video4.iowadot.gov:8888/ames/amtv19lb/playlist.m3u8,IADOT,42.008233,-93.560122,Iowa DOT,510485,Ames/Boone/Nevada,Y,AMTV19,General
-10675098.3418914,5322455.87367315,59558409,WWD - IA 60 @ L22 in Hospers (42),20260531,185928,-500,24.127561062437,IA 60,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/WWD/WWD42.jpg,,IADOT,43.06884,-95.89604,Iowa DOT,510486,WWD,E,WWD42,WWD
-10416147.1650471,5148895.78776206,59558410,AM - I-35 @ MM 105.6,20260531,185928,-500,105.614349827498,I-35,AM - I-35 @ MM 105.6,https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/amtv03hd.jpeg,https://video4.iowadot.gov:8888/ames/amtv03lb/playlist.m3u8,IADOT,41.919281,-93.569842,Iowa DOT,510487,Ames/Boone/Nevada,Y,AMTV03,General
-10197858.1038828,5115206.30112743,59558411,IC - I-80 @ MM 240.2 (Coral Ridge Ave),20260531,185928,-500,240.232389387614,I-80,IC - I-80 @ MM 240.2 (Coral Ridge Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/ictv04hd.jpeg,https://video3.iowadot.gov:8888/cedarrapids/ictv04lb/playlist.m3u8,IADOT,41.693695,-91.608918,Iowa DOT,510488,Iowa City,Y,ICTV04,General
-10450615.3529399,5166201.68502526,59558412,BN - US 30 @ MM 134 (Story St),20260531,185928,-500,134.019144762722,US 30,BN - US 30 @ MM 134 (Story St),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/bntv01hd.jpeg,https://video4.iowadot.gov:8888/ames/bntv01lb/playlist.m3u8,IADOT,42.034853,-93.879475,Iowa DOT,510489,Ames/Boone/Nevada,Y,BNTV01,General
-10417999.7440128,5161921.40249753,59558414,WWD - US 30 @ MM 149.7 (S Dayton Ave),20260531,185928,-500,149.739521514865,US 30,WWD - US 30 @ MM 149.7 (S Dayton Ave),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wwdtv03hd.jpeg,https://video4.iowadot.gov:8888/ames/wwdtv03lb/playlist.m3u8,IADOT,42.006288,-93.586484,Iowa DOT,510490,WWD,Y,WWDTV03,WWD
-10407654.7124139,5110505.77835038,59558415,DM - I-80 @ MM 141.8 (Hubbell Ave - N of I-80),20260531,185928,-500,141.830848331466,I-80,DM - I-80 @ MM 141.8 (Hubbell Ave - N of I-80),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/dmtv059hd.jpeg,https://video4.iowadot.gov:8888/ankeny/dmtv059lb/playlist.m3u8,IADOT,41.662157,-93.493553,Iowa DOT,510491,Des Moines,Y,DMTV059,General
-10363898.6941263,5113286.19805849,59558416,NW - I-80 @ MM 162.8 (Newton DMS),20260531,185928,-500,162.772108358866,I-80,NW - I-80 @ MM 162.8 (Newton DMS),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/nwtv02hd.jpeg,https://video4.iowadot.gov:8888/ankeny/nwtv02lb/playlist.m3u8,IADOT,41.680814,-93.100486,Iowa DOT,510492,Newton,Y,NWTV02,General
-10275811.9150201,5229445.16919551,59558426,WL - I-380 @ MM 71.3 (Cedar River),20260531,185928,-500,71.3064147659791,I-380,WL - I-380 @ MM 71.3 (Cedar River),https://atmsqf.iowadot.gov/SNAPSHOTS/PUBLIC/Metro/wltv06hd.jpeg,https://video4.iowadot.gov:8888/waterloo/wltv06lb/playlist.m3u8,IADOT,42.45542,-92.309189,Iowa DOT,510493,Waterloo,Y,WLTV06,General
-10667243.415982,5024144.09062554,59558417,RA29NB37 - Center,20260531,185928,-500,37.9397393767865,I-29,RA29NB37 - Center,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA29NB37-01-CENTER.jpg,,IADOT,41.079968,-95.825478,Rest Area/Parking,510494,RA29NB37 RA29NB37 - Center,E,RA29NB37,Rest Area
-10667243.415982,5024144.09062554,59558417,RA29NB37 - Center,20260531,185928,-500,37.9397393767865,I-29,RA29NB37 - Entry,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA29NB37-01-ENTRY.jpg,,IADOT,41.079968,-95.825478,Rest Area/Parking,510495,RA29NB37 RA29NB37 - Center,E,RA29NB37,Rest Area
-10667243.415982,5024144.09062554,59558417,RA29NB37 - Center,20260531,185928,-500,37.9397393767865,I-29,Camera Snapshot snapshot,https://atmsqf.iowadot.gov/snapshots/Public/RestAreas/RA29NB37-01-EXIT.jpg,,IADOT,41.079968,-95.825478,Rest Area/Parking,510496,RA29NB37 RA29NB37 - Center,E,RA29NB37,Rest Area
